Age,Gender,Income,Education,MaritalStatus,EmploymentStatus,CreditScore,LoanAmount,Debt,PreviousDefault,ResidenceType,Dependents,BankBalance,ExistingLoans,MonthlyExpenses,YearsEmployed,CreditHistoryYears,Approved
65,Female,64898.6,Bachelors,Single,Unemployed,850.0,571386.22,0.0,0,Owned,0,445047.69,0,20588.2,0.0,6.2,1
66,Male,450646.11,Masters,Married,Employed,850.0,3763048.73,0.0,0,Owned,1,2157408.27,0,261521.17,2.8,15.1,1
52,Female,354479.03,High School,Single,Employed,850.0,1586204.46,0.0,0,With Parents,1,253412.82,0,108256.15,4.0,17.6,0
37,Male,343245.42,Masters,Married,Employed,850.0,3387662.28,903404.96,0,Rented,2,1365595.59,2,102678.31,4.0,13.7,0
59,Male,553509.39,Masters,Divorced,Employed,,4505742.11,0.0,0,Owned,5,1838548.89,0,243096.95,4.8,14.0,0
35,Female,523914.09,High School,Single,Employed,850.0,1754347.16,725060.42,0,With Parents,0,723712.63,2,167613.58,6.6,7.6,1
33,Male,472157.01,Bachelors,Divorced,Retired,850.0,5774124.41,0.0,0,Owned,1,869924.09,0,316037.74,4.5,7.2,0
49,Male,42118.84,Other,Single,Unemployed,800.0,122113.26,239057.98,0,Rented,1,374534.5,1,17139.46,0.0,10.6,0
27,Male,116802.89,Other,Divorced,Employed,850.0,562034.2,489994.83,0,Rented,1,,1,47912.34,3.4,5.3,0
45,Female,76399.52,Bachelors,Single,Student,850.0,655477.24,469408.44,0,With Parents,0,316742.86,1,48999.5,0.0,11.4,0
39,Male,55526.84,High School,Married,Retired,850.0,120635.11,0.0,0,Rented,1,115709.74,0,35828.63,4.3,5.7,1
42,Male,169624.0,Bachelors,Single,Self-Employed,850.0,656587.59,725386.1,0,Mortgaged,2,918130.0,1,54227.06,5.8,14.1,1
46,Male,243545.97,High School,Single,Employed,850.0,986292.61,391761.78,0,Mortgaged,1,1026393.11,2,139383.29,4.5,13.2,1
61,Female,71108.8,Bachelors,Single,Unemployed,850.0,475307.68,1263402.13,0,With Parents,0,419764.88,2,20729.63,0.0,26.2,0
62,Male,195823.25,Bachelors,Single,Employed,850.0,476212.45,1050991.93,0,Owned,1,305872.81,2,85426.77,0.9,12.9,1
25,Male,533545.24,Bachelors,Single,Self-Employed,850.0,4354385.59,1068974.2,1,Owned,1,2854815.71,1,398693.11,7.9,2.5,1
28,Female,186667.44,Bachelors,Married,Self-Employed,,551227.89,879897.87,0,Owned,0,660085.94,2,136401.45,3.9,3.7,1
55,Female,321379.71,Masters,Married,Self-Employed,850.0,2267400.85,0.0,0,With Parents,1,385611.67,0,228735.61,2.9,19.8,0
56,Male,82898.38,Other,Divorced,Unemployed,850.0,968113.31,485416.01,0,Owned,0,355715.45,1,22346.95,0.0,18.7,0
39,Male,212748.35,Masters,Single,Self-Employed,850.0,1293779.58,663362.28,1,Rented,0,1343946.83,1,145818.03,6.1,8.6,1
49,Male,325075.57,Bachelors,Single,Employed,850.0,4191813.68,467970.27,0,Mortgaged,1,1024212.78,1,87735.13,7.6,9.0,0
67,Male,218227.28,High School,Married,Self-Employed,850.0,2671169.68,0.0,0,Mortgaged,3,654497.46,0,133575.79,7.1,5.0,0
52,Female,137787.37,High School,Married,Employed,850.0,1758771.73,0.0,0,Owned,1,242934.95,0,44573.0,7.3,14.0,0
66,Male,168867.31,Bachelors,Married,Employed,850.0,630254.57,0.0,0,With Parents,2,783151.69,0,95234.67,4.1,35.8,1
51,Female,260224.97,Bachelors,Married,Self-Employed,850.0,2377763.04,592025.33,0,Rented,2,1203402.31,2,156518.88,1.8,19.0,0
67,Male,46936.07,Masters,Single,Unemployed,850.0,609272.29,779614.59,0,With Parents,1,122730.67,2,26122.64,0.0,19.2,0
21,Male,598018.7,Bachelors,Single,Employed,850.0,7864711.86,0.0,0,Mortgaged,1,3405462.34,0,386128.44,7.7,0.0,0
57,Female,184608.86,High School,Married,Self-Employed,850.0,2178758.88,198632.0,0,Owned,4,308766.39,1,49315.46,7.4,13.2,0
29,Male,341846.41,High School,Single,Employed,850.0,3510678.67,703037.89,0,Owned,1,1760495.71,2,172842.27,2.5,1.8,0
53,Male,632089.03,Masters,Married,Employed,850.0,7947053.64,0.0,0,Rented,2,2354428.81,0,319461.3,2.7,26.6,0
52,Male,308402.22,High School,Married,Employed,850.0,3949140.1,0.0,0,With Parents,2,2051294.23,0,210461.51,3.3,18.7,1
43,Female,337707.12,Bachelors,Married,Employed,850.0,3435243.42,0.0,0,Rented,0,1034747.97,0,133918.51,6.8,6.7,1
49,Female,579678.35,Masters,Divorced,Employed,850.0,6154895.48,585602.3,0,Rented,3,556157.73,1,213717.18,6.0,17.8,0
55,Female,189608.49,Masters,Single,Student,850.0,2007167.19,0.0,0,Mortgaged,1,602298.3,0,62312.95,0.0,14.6,0
24,Male,159844.92,High School,Married,Self-Employed,850.0,1702212.7,0.0,0,Rented,0,208841.07,0,80844.22,4.5,1.0,0
61,Male,118320.16,High School,Widowed,Employed,850.0,334554.21,0.0,0,Rented,1,281936.37,0,70568.09,5.6,27.5,1
27,Female,159020.74,Bachelors,Divorced,Self-Employed,850.0,2178328.67,588368.15,0,Owned,2,975597.07,1,117529.48,3.0,3.5,0
33,Male,344114.92,PhD,Divorced,Employed,850.0,3226598.49,405538.11,0,Rented,1,1681895.82,1,97310.24,,5.1,0
58,Female,209435.5,Bachelors,Divorced,Self-Employed,850.0,2329730.92,590051.19,1,Rented,1,696621.45,1,66697.49,16.4,4.4,0
43,Female,,Bachelors,Widowed,Unemployed,846.0,614206.74,1476715.59,0,Owned,0,,2,38703.94,0.0,11.2,0
39,Female,180290.99,High School,Divorced,Employed,850.0,563193.77,0.0,0,Owned,1,472969.44,0,134360.05,4.6,13.1,1
46,Male,238931.86,Masters,Single,Retired,850.0,1247116.28,0.0,0,With Parents,0,268887.99,0,121800.21,3.7,10.9,0
48,Male,344271.21,Masters,Married,Employed,850.0,958883.19,0.0,0,Owned,2,2140181.09,0,179854.41,7.8,7.7,1
49,Male,178267.28,Bachelors,Married,Employed,850.0,2475220.69,1970604.37,0,Owned,1,423616.09,3,107675.83,3.5,9.6,0
62,Female,267072.45,Other,Single,Employed,850.0,799371.05,0.0,0,Owned,1,548906.7,0,79593.95,3.2,17.0,1
61,Male,626386.84,Masters,Married,Employed,850.0,6815379.8,0.0,0,Rented,2,3357841.21,0,351318.58,4.5,21.5,1
36,Female,571827.5,Bachelors,Married,Self-Employed,850.0,1758959.9,0.0,0,Owned,0,3174427.68,0,417286.3,18.5,13.0,1
53,Female,306631.64,High School,Single,Employed,850.0,1950775.58,279474.23,0,Owned,1,586199.54,1,127214.61,1.7,20.1,1
68,Female,126553.54,Bachelors,Single,Unemployed,850.0,484186.28,147661.48,0,Owned,2,485778.17,1,73728.68,0.0,13.6,1
35,Female,278000.88,Bachelors,Married,Employed,850.0,3273221.28,665594.09,0,Rented,1,700980.09,1,132240.11,4.6,10.3,0
61,Female,328998.49,Masters,Married,Employed,850.0,1222731.83,179572.05,0,Rented,0,304690.17,1,212609.44,8.0,18.8,1
55,Female,133302.45,Bachelors,Widowed,Retired,850.0,994516.39,0.0,0,Owned,1,479037.21,0,97382.08,6.9,28.5,1
30,Female,98552.53,Bachelors,Single,Retired,850.0,789008.44,0.0,0,Rented,2,366082.29,0,39869.28,2.7,5.4,0
34,Male,90399.13,High School,Divorced,Employed,850.0,436782.56,147324.82,1,Owned,4,218370.2,0,26574.09,9.4,10.6,1
48,Female,225085.98,Bachelors,Married,Employed,850.0,2416274.98,0.0,0,Rented,0,953018.5,0,115836.47,2.9,4.7,1
49,Female,341221.06,Bachelors,Single,Employed,850.0,1729324.18,299322.5,0,Mortgaged,0,1147860.75,2,171582.89,12.4,18.2,1
44,Male,209570.24,Bachelors,Married,Self-Employed,850.0,1273103.16,771390.8,0,Mortgaged,2,310647.32,3,152800.56,7.7,18.7,0
56,Male,474623.05,Bachelors,Married,Self-Employed,850.0,4497313.59,1437826.21,0,Rented,0,471877.87,3,170242.18,2.5,4.8,0
66,Male,315335.29,Masters,Married,Employed,850.0,4235139.56,0.0,0,Owned,0,1446017.07,0,214102.21,2.6,31.5,0
58,Female,72625.58,Bachelors,Married,Employed,,257678.65,313038.49,1,Mortgaged,0,312951.53,1,40275.38,11.3,8.0,1
55,Female,274393.4,High School,Married,Employed,850.0,2736601.89,0.0,0,Rented,0,167681.14,0,82856.01,8.7,5.6,0
29,Female,746433.4,Bachelors,Widowed,Employed,850.0,3139754.51,460891.09,0,With Parents,0,1564895.41,2,513455.3,2.1,3.6,1
63,Male,117721.85,High School,Divorced,Retired,850.0,1246957.6,0.0,0,Mortgaged,1,236894.73,0,50243.35,1.2,35.8,0
61,Female,255281.6,Masters,Single,Employed,850.0,2054064.89,189081.54,1,Rented,1,572419.01,0,96447.2,14.3,5.7,0
42,Male,220829.96,High School,Divorced,Employed,850.0,1333491.93,241391.5,0,With Parents,2,165265.1,1,121830.97,5.8,11.9,0
25,Female,164992.31,Bachelors,Married,Employed,850.0,405615.1,0.0,0,Rented,0,581055.55,0,98297.55,4.6,3.5,1
51,Male,109737.83,Other,Single,Self-Employed,850.0,1442492.07,0.0,0,Rented,0,466342.91,0,39284.51,8.7,21.9,0
37,Female,152818.31,Bachelors,Married,Retired,850.0,1943235.64,0.0,0,With Parents,3,767457.87,0,38649.45,13.1,8.3,0
47,Male,272370.18,High School,Divorced,Employed,850.0,2075704.9,0.0,0,Mortgaged,1,521773.79,0,170654.63,1.9,10.2,0
50,Female,35774.27,High School,Divorced,Student,837.0,280021.63,401282.33,0,Rented,0,51845.14,1,13568.95,0.0,4.0,0
42,Female,853482.98,Masters,Married,Retired,850.0,3748498.28,0.0,0,Mortgaged,1,3528608.99,0,589545.39,2.6,13.1,1
22,Male,,Bachelors,Married,Employed,850.0,8191259.68,720805.76,0,Rented,2,3641556.91,1,667619.38,7.4,0.8,1
56,Female,70950.0,Bachelors,Married,Employed,850.0,553970.38,2917657.47,0,With Parents,0,40226.49,4,20276.83,6.3,18.5,1
25,Male,799148.74,Bachelors,Married,Retired,850.0,4342101.14,0.0,0,Rented,1,2561369.4,0,402263.66,3.4,3.1,1
24,Male,144100.26,Other,Single,Employed,850.0,428702.56,0.0,0,Owned,1,213223.55,0,60374.25,8.5,1.7,0
25,Male,432728.7,Bachelors,Widowed,Employed,850.0,2781629.73,1583498.79,1,Rented,1,2006279.3,2,157182.98,3.5,1.9,1
55,Female,171919.26,High School,Married,Employed,850.0,1734978.91,97125.02,1,Rented,0,54058.94,0,120615.27,3.6,13.2,0
45,Female,303283.29,Bachelors,Single,Self-Employed,850.0,2045311.18,0.0,0,With Parents,0,749972.67,0,113566.46,6.4,10.2,1
43,Male,336296.4,Masters,Single,Retired,850.0,2630775.09,157354.19,1,Rented,0,1248795.41,0,134004.61,1.7,17.0,0
38,Female,324322.56,Masters,Single,Student,850.0,1678705.87,0.0,0,Owned,1,1171677.55,0,239748.42,0.0,5.6,1
51,Female,266070.62,High School,Married,Self-Employed,,2571521.88,0.0,0,Mortgaged,3,1000838.55,0,88766.56,7.1,22.1,1
57,Female,102743.18,Masters,Single,Employed,850.0,810580.85,329795.46,0,With Parents,1,329443.0,2,47727.46,1.2,15.6,1
49,Male,223246.24,Bachelors,Married,Employed,850.0,2960035.48,373379.85,0,Owned,0,1202396.63,1,101253.02,9.3,10.2,0
69,Female,214223.83,Bachelors,Divorced,Self-Employed,850.0,2727006.1,311111.56,0,Mortgaged,1,0.0,2,115259.41,0.8,16.7,0
59,Male,292394.54,Bachelors,Single,Employed,850.0,1458891.22,0.0,0,With Parents,0,647292.76,0,209951.63,7.6,22.0,0
57,Male,351825.71,Bachelors,Married,Employed,850.0,720962.47,0.0,0,Mortgaged,3,2088780.38,0,100191.49,1.5,5.9,1
54,Male,263264.03,Bachelors,Married,Employed,850.0,1816475.85,608305.37,0,Rented,1,918790.42,1,146663.92,1.2,15.6,0
26,Male,442899.63,High School,Married,Employed,850.0,1964475.12,630773.25,0,Owned,2,1201231.44,2,249338.31,12.5,3.6,1
33,Male,81391.09,Bachelors,Married,Unemployed,,575062.28,0.0,0,Owned,4,323494.83,0,23789.31,0.0,2.9,0
65,Male,135189.38,High School,Married,Employed,850.0,1229245.09,681680.41,0,Owned,1,453598.45,1,65121.86,1.6,34.4,0
39,Female,531638.09,PhD,Single,Self-Employed,850.0,6685695.95,0.0,0,Owned,1,370976.18,0,287142.42,7.8,7.0,0
33,Male,270945.28,Bachelors,Single,Employed,850.0,1088077.08,358322.68,0,With Parents,2,177128.85,1,172863.96,5.5,10.2,0
43,Male,55243.92,Bachelors,Married,Unemployed,846.0,638805.97,894129.72,0,Mortgaged,0,28234.63,2,29649.38,0.0,2.9,1
42,Male,149835.02,High School,Divorced,Employed,850.0,1624244.14,512713.11,0,Owned,1,92142.0,1,62386.64,14.0,6.7,0
29,Female,58754.44,Bachelors,Married,Unemployed,817.0,436775.23,418519.26,0,Owned,1,297445.0,2,42605.29,0.0,1.3,1
37,Male,492778.68,High School,Married,Employed,850.0,6418988.75,0.0,0,Rented,2,1057803.94,0,135798.97,4.5,12.1,0
48,Female,746029.57,PhD,Divorced,Student,850.0,6335421.66,0.0,0,Rented,2,3731946.96,0,456086.35,0.0,3.7,1
60,Female,91605.92,Bachelors,Single,Student,850.0,685686.52,0.0,0,Owned,0,133096.55,0,59409.72,0.0,32.2,0
34,Male,376724.8,High School,Married,Employed,850.0,2867401.29,412367.51,0,Mortgaged,2,1196885.04,1,240373.33,3.8,4.3,1
36,Female,253725.3,Bachelors,Single,Employed,850.0,2811594.05,0.0,0,Rented,1,878160.37,0,181075.01,2.4,11.4,1
38,Female,266454.07,High School,Married,Employed,850.0,2547491.12,462256.44,0,Rented,2,1012724.4,2,137934.66,5.7,13.3,1
48,Female,252861.72,Masters,Single,Retired,850.0,1752573.99,449189.29,0,Mortgaged,1,404241.31,1,145624.14,10.4,14.7,0
37,Male,192680.19,Bachelors,Single,Self-Employed,850.0,1353392.32,291888.55,0,Rented,1,1031619.55,1,137051.25,6.8,11.4,0
50,Female,105771.06,High School,Married,Employed,850.0,465292.44,641820.05,1,Owned,1,461317.46,1,29275.39,4.0,25.1,1
33,Male,206963.01,High School,Married,Employed,850.0,1794514.6,1377745.85,0,Rented,2,297018.04,2,95001.57,16.3,7.9,0
37,Male,195756.35,PhD,Married,Self-Employed,850.0,1453590.77,0.0,0,Rented,2,585135.09,0,99019.23,11.0,10.6,1
35,Female,565951.32,High School,Married,Employed,850.0,4228400.39,0.0,0,Owned,2,2100796.87,0,387198.34,8.5,3.4,0
21,Male,143354.24,Other,Divorced,Employed,850.0,857942.61,0.0,0,Mortgaged,1,0.0,0,74993.04,1.5,0.0,1
35,Male,274783.31,High School,Divorced,Employed,850.0,2142178.62,61614.82,1,Owned,1,569313.14,0,159543.22,6.0,2.0,0
66,Female,319677.09,Bachelors,Married,Retired,850.0,1349764.77,134502.46,0,Mortgaged,0,1161212.81,1,239641.95,3.8,14.9,1
56,Female,92499.13,Other,Single,Unemployed,850.0,381603.03,193650.26,1,Owned,1,15518.04,0,52020.69,0.0,19.3,0
56,Male,262650.28,Bachelors,Married,Self-Employed,850.0,1056341.72,421731.0,0,Rented,0,0.0,1,124434.97,9.4,20.9,0
66,Female,168101.0,High School,Married,Employed,850.0,911869.5,0.0,0,Mortgaged,1,756159.31,0,121082.83,10.7,33.2,1
62,Male,374295.46,Bachelors,Single,Employed,850.0,4788962.77,308248.19,0,Rented,0,310149.41,2,168941.33,6.7,16.4,0
36,Male,376100.55,Masters,Divorced,Employed,850.0,2352280.65,216574.93,0,Rented,2,1644162.51,1,273466.66,22.0,4.4,1
52,Female,357756.85,Bachelors,Married,Employed,850.0,3079535.3,0.0,0,With Parents,3,975034.9,0,244309.45,3.4,24.8,0
38,Female,105844.1,Bachelors,Married,Student,850.0,1429835.91,0.0,0,Owned,2,410675.39,0,44906.47,0.0,3.3,1
36,Male,336857.45,Bachelors,Single,Employed,850.0,2911530.99,1354612.93,0,Rented,3,1470507.64,3,210036.74,3.0,13.4,1
58,Male,269418.9,High School,Single,Employed,850.0,3095153.7,0.0,0,With Parents,1,873691.25,0,100013.38,4.5,7.6,0
41,Male,165273.57,High School,Married,Employed,850.0,1356452.21,711699.56,0,Rented,1,556627.8,1,53117.65,1.5,16.2,0
44,Male,,Masters,Divorced,Self-Employed,850.0,5914836.52,724633.13,0,Rented,3,2761442.68,1,212207.36,4.0,12.0,0
51,Female,189175.62,Masters,Divorced,Employed,850.0,2136585.72,130282.11,1,Mortgaged,0,110262.86,0,90892.52,8.2,17.7,0
41,Female,,Bachelors,Single,Employed,850.0,4793157.94,360165.97,0,Owned,1,1630022.95,1,343621.8,6.6,17.6,0
60,Male,152749.27,High School,Single,Employed,850.0,1473005.87,0.0,0,Rented,2,577472.63,0,86548.48,19.3,24.8,1
50,Male,323369.27,Bachelors,Married,Employed,850.0,765433.39,297700.01,0,Owned,2,328854.16,1,190673.32,5.3,17.5,1
34,Female,157558.8,High School,Divorced,Employed,850.0,540543.5,133268.29,1,Owned,1,156715.68,0,78768.49,8.7,10.1,0
67,Male,212341.47,Bachelors,Single,Employed,850.0,1857147.04,262684.98,0,With Parents,3,526919.07,1,76701.51,6.0,8.2,0
58,Female,249107.01,PhD,Single,Employed,850.0,591512.82,690474.41,1,Rented,2,582671.01,1,84886.92,3.4,19.5,1
47,Female,392109.08,Masters,Single,Retired,850.0,2275211.84,10455.56,1,Owned,2,635942.01,0,110311.75,2.9,5.9,0
32,Male,519856.87,High School,Married,Self-Employed,850.0,1684644.41,746089.09,0,Mortgaged,0,1541503.98,1,140706.38,3.2,8.9,1
67,Male,303549.6,Bachelors,Married,Employed,850.0,1532147.26,200098.41,0,Mortgaged,1,1500560.36,1,139588.04,4.1,5.6,1
60,Female,203317.24,Bachelors,Married,Employed,850.0,1756549.85,0.0,0,Rented,1,71820.93,0,115262.6,5.2,15.9,0
50,Female,354226.7,Masters,Single,Employed,850.0,3424758.83,556029.94,0,Owned,1,,1,137235.87,6.6,7.3,1
54,Male,432325.41,PhD,Married,Self-Employed,,5083243.57,0.0,0,Rented,1,2373401.69,0,172784.72,12.6,13.2,0
51,Male,175267.56,High School,Single,Employed,850.0,1919022.3,607589.85,0,Owned,2,604160.25,1,59963.87,8.8,13.3,0
41,Female,303298.03,Bachelors,Single,Employed,850.0,1204240.63,0.0,0,Owned,1,0.0,0,94296.55,2.6,11.9,0
33,Female,137886.87,Other,Single,Retired,850.0,591723.13,613020.86,0,Rented,1,824027.67,1,60712.53,5.8,5.9,1
53,Male,122708.93,Masters,Married,Student,850.0,1512593.52,1446627.71,0,Rented,1,370462.97,3,73230.44,0.0,24.7,0
44,Female,684925.2,Masters,Single,Employed,850.0,4525074.49,0.0,0,Owned,2,3154575.94,0,250809.68,2.6,9.4,1
47,Male,124124.84,Other,Single,Employed,850.0,1615056.87,1644829.94,0,Rented,2,317444.04,3,33389.2,7.1,3.3,0
63,Female,989747.52,Bachelors,Single,Self-Employed,850.0,10958714.53,288463.98,0,With Parents,1,5406349.89,1,400586.73,2.6,17.9,0
57,Female,294079.79,Bachelors,Married,Self-Employed,850.0,3659730.89,0.0,0,Owned,2,1061642.11,0,184348.61,2.4,4.7,0
35,Male,323715.4,Other,Married,Employed,850.0,1632386.91,734848.38,0,Rented,2,1439708.8,1,225858.85,1.5,9.7,1
26,Male,306039.24,Bachelors,Married,Employed,850.0,880822.36,599028.52,0,Rented,1,1409556.15,1,153240.93,3.4,4.0,1
64,Male,871928.2,Masters,Single,Employed,850.0,4370562.37,1234292.9,0,Owned,0,2580581.3,2,578951.67,9.2,7.6,1
59,Male,259707.61,Bachelors,Married,Retired,850.0,541324.43,1398338.32,0,Rented,3,1083089.01,2,90772.85,3.3,15.0,1
42,Female,183745.77,Bachelors,Single,Employed,850.0,1998164.28,410449.02,0,Mortgaged,1,525261.57,1,128727.16,6.7,15.4,0
42,Male,191439.39,High School,Single,Self-Employed,850.0,1717744.87,0.0,0,Mortgaged,0,597387.67,0,63105.76,10.3,8.4,1
28,Female,620171.47,Masters,Single,Employed,850.0,2646695.61,584394.23,0,Owned,4,865191.23,2,261457.71,6.9,6.2,1
24,Female,51782.51,High School,Divorced,Student,800.0,228326.7,0.0,0,Owned,0,70046.55,0,23235.37,0.0,1.7,0
67,Male,554692.52,Bachelors,Married,Retired,850.0,4533886.89,0.0,0,Owned,1,1829112.3,0,264704.38,3.0,27.9,0
29,Male,95557.61,Masters,Married,Unemployed,850.0,830788.54,0.0,0,Rented,0,395946.15,0,45683.12,0.0,2.3,1
36,Male,402287.52,Other,Single,Employed,850.0,3835792.46,480319.18,0,Mortgaged,2,1327771.9,1,204619.77,2.9,2.5,1
67,Female,266063.78,High School,Single,Employed,850.0,3690360.86,888067.63,0,Owned,1,,2,93834.8,7.6,20.6,0
28,Female,187265.43,High School,Married,Employed,850.0,2184505.4,0.0,0,Owned,0,420350.3,0,74734.98,15.2,2.4,0
68,Female,126553.54,Bachelors,Single,Unemployed,850.0,484186.28,147661.48,0,Owned,2,485778.17,1,73728.68,0.0,13.6,1
30,Male,317664.33,Bachelors,Married,Retired,850.0,3959937.05,725706.69,0,Owned,0,299577.24,1,191890.11,4.4,3.4,0
62,Female,666552.07,PhD,Divorced,Employed,850.0,4965879.31,0.0,0,Rented,0,1323338.19,0,395079.43,10.6,20.7,0
25,Male,413684.38,Masters,Married,Retired,850.0,3268425.71,460623.81,0,With Parents,3,658960.84,1,152169.09,12.8,2.8,0
58,Female,315555.67,Masters,Married,Retired,850.0,1635311.67,112417.33,1,Rented,0,819494.16,0,198898.56,,24.7,1
32,Male,456108.85,High School,Single,Employed,850.0,2348065.48,0.0,0,Rented,0,388981.9,0,265089.94,0.8,7.3,0
32,Female,114800.2,High School,Single,Employed,,1055857.0,0.0,0,Rented,0,613466.12,0,70359.76,0.5,1.4,0
68,Male,184270.67,Other,Married,Employed,850.0,2550112.96,603203.68,0,Mortgaged,2,920597.1,1,61660.3,2.9,11.2,0
69,Female,342338.87,High School,Single,Employed,850.0,2745271.29,0.0,0,Mortgaged,3,475389.09,0,156914.04,1.9,24.1,0
64,Female,473060.63,Bachelors,Single,Employed,850.0,3073866.24,671879.53,0,Rented,0,515964.21,1,281132.03,2.9,23.0,0
27,Female,70224.97,Other,Single,Retired,850.0,590471.7,737959.23,0,Rented,0,338108.86,1,26310.28,1.7,4.7,0
64,Male,258006.72,PhD,Married,Retired,850.0,677646.99,905436.78,0,Rented,1,1626505.73,2,86873.27,4.1,35.0,1
43,Female,111860.74,High School,Divorced,Unemployed,850.0,1070953.3,693691.63,0,Mortgaged,1,222812.98,1,74056.83,0.0,10.9,0
42,Female,317807.3,Masters,Single,Employed,850.0,2517301.81,605787.05,0,Mortgaged,2,1576765.29,2,235179.76,11.1,12.1,1
62,Male,158156.1,Bachelors,Single,Employed,850.0,865773.5,0.0,0,Rented,0,175994.88,0,55096.3,9.3,18.0,1
27,Male,495534.16,Bachelors,Married,Employed,850.0,1723788.68,838251.51,0,Owned,1,3026673.13,2,350571.39,2.8,5.0,1
21,Male,237957.64,High School,Widowed,Employed,850.0,2521310.56,907226.15,1,Rented,1,115287.84,1,118477.76,6.0,0.0,0
21,Female,316255.89,Bachelors,Single,Self-Employed,850.0,1720591.51,177185.32,1,Owned,1,326592.01,0,102223.52,5.2,0.0,1
21,Male,424021.75,PhD,Single,Self-Employed,850.0,952262.82,1438806.4,1,Mortgaged,1,2489024.57,2,238826.53,7.8,0.0,1
41,Male,406685.51,Masters,Single,Employed,850.0,2215591.92,1056997.95,0,Owned,3,1186451.62,2,257075.19,12.4,10.7,1
34,Male,422531.12,Other,Single,Employed,850.0,2628146.98,0.0,0,Owned,1,84546.04,0,266801.07,13.8,4.9,0
35,Male,150621.48,High School,Married,Self-Employed,850.0,2066586.78,1572639.03,0,Mortgaged,2,689352.26,4,57704.45,3.6,11.9,0
61,Male,318562.07,Masters,Widowed,Employed,850.0,1154550.97,1096016.52,0,With Parents,0,1273836.72,2,156673.05,3.6,11.8,1
21,Female,1185678.04,Bachelors,Married,Self-Employed,850.0,3813345.47,587579.85,0,Mortgaged,2,6747135.4,1,815674.67,2.0,0.0,1
47,Male,465842.44,Masters,Married,Self-Employed,,5548428.44,0.0,0,Rented,0,1967143.26,0,333724.61,4.9,6.5,0
52,Male,188881.18,High School,Divorced,Self-Employed,850.0,1400383.43,0.0,0,With Parents,1,715111.35,0,112222.16,1.8,27.5,1
49,Male,202366.36,Bachelors,Married,Self-Employed,850.0,411538.39,0.0,0,Owned,1,987494.39,0,54461.51,3.1,10.3,1
32,Male,167222.93,High School,Married,Employed,850.0,1742466.52,0.0,0,With Parents,1,1044930.21,0,49253.18,8.0,2.8,0
28,Male,95934.52,Bachelors,Divorced,Student,850.0,781990.35,450067.2,0,Rented,3,516286.66,1,53537.33,0.0,6.2,1
26,Male,562975.8,Bachelors,Single,Employed,850.0,2855991.88,0.0,0,Rented,3,2194563.93,0,270992.93,2.8,2.1,1
67,Male,79302.44,Bachelors,Divorced,Student,850.0,203371.11,632208.76,1,Owned,3,0.0,1,31378.52,0.0,36.4,0
23,Female,680177.71,Masters,Divorced,Employed,850.0,1841573.81,874828.04,0,Owned,1,2354151.49,2,412951.89,9.3,1.8,1
38,Female,689548.25,PhD,Divorced,Employed,850.0,2062448.65,715980.01,0,Mortgaged,3,3110781.77,1,272068.8,4.4,6.4,1
63,Female,354646.66,Bachelors,Single,Employed,850.0,3809913.61,230872.98,0,Mortgaged,0,1590054.36,1,156562.61,2.2,14.7,1
